"","obs","time","elapsed","date","hhmmss","Tree","TIME","E","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","blfa_1","blfa_2","blfa_3","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","TIME","CO2_s","CO2_r","H2O_s","H2O_r","Flow","Pa","¦¤Pcham","Tair","Tleaf","Tleaf2","Fan_speed","Qamb_in","Qamb_out","Q","f_red","f_green","f_blue","f_white","Tled","Pc","time","hhmmss","count","co2_adj","h2o_adj","co2_at","h2o_at","co2_cv","h2o_cv","A:MN","A:SLP","A:SD","A:OK","¦¤CO2:MN","¦¤CO2:SLP","¦¤CO2:SD","¦¤CO2:OK","Stable","Total","State","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
"461",461,1531928333.2,924.400000095367,"20180718 11:38:53","11:38:53",NA,1531928322.66452,0.000584129198365747,19.9708072222064,1218.23870967742,819.068700805097,81.2191359941872,120.80097229624,0.0834156881290711,3,0.0822718936914126,0.0515214874297817,215.022428873347,24.4260584797963,23.824985483871,2.96363231483157,79.1912591415607,2.27820383769624,2.87683749746139,0.685428477135324,-25.7600976479294,-79.7762819999919,-5.54475582063239,103.941293404793,0,0,3,32,5,1,0,72253.6929015032,1200,963.360739258064,0.802800616048386,0.223200323732258,20.958,1,"1: Needles",1531928322.66452,1218.23870967742,1290.48032258065,22.9749483870968,20.9815193548387,600.017161290323,99.0603516129032,0.0999946612903226,23.331735483871,23.9357774193548,23.7141935483871,14000.5935483871,1046.01290322581,28.3289612903226,1200,0.330001935483871,0.330004774193548,0.330005838709677,0.00998742483870968,23.9704258064516,17743.0806451613,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.3683953930624,0.633867193996535,0.377100719004066,1,-72.2293428571429,-1.04589161846838,0.113235502893951,0,1,2,"1/2",1.86097,1.85791,1.86078,1.85352,1.8521,1.85292,1.8566,1.86284,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,577.29,300.391,23.0005,23.9164,30,23.9357,23.94,51.2665,4.54211,100,23,1319.5,21,100.868,104.501
"462",462,1531928335,926.200000047684,"20180718 11:38:55","11:38:55",NA,1531928324.67419,0.000584487553254761,19.9810237298988,1221.54322580645,822.050879953636,81.5147974007193,121.128571230834,0.0833985111713147,3,0.0822551845171724,0.0515110029087799,215.022536827882,24.4309093372251,23.8293080645161,2.9644029484299,79.1750829149496,2.27841860350583,2.87769651716478,0.685984344924065,-25.775901098535,-79.6755882967755,-5.53801679162121,104.03303064095,0,0,3,32,5,1,0,72254.3412180729,1200.00064516129,963.361236290707,0.802800598629031,0.223200320635484,20.958,1,"1: Needles",1531928324.67419,1221.54322580645,1293.82870967742,22.9771290322581,20.9824838709677,600.017870967742,99.0603032258064,0.0999791709677419,23.3366806451613,23.9401290322581,23.7184870967742,14001.0096774194,1046.02677419355,28.3327677419355,1200.00064516129,0.330001903225806,0.330004774193548,0.330005838709677,0.00998743774193548,23.9919322580645,17743.0870967742,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.3951715354526,0.627671868368915,0.373605936306083,1,-72.278219047619,-1.25848009544101,0.13509283093681,0,1,2,"1/2",1.86098,1.85791,1.86079,1.85352,1.8521,1.85292,1.85662,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,577.346,300.465,23.0006,23.9169,30.0001,23.9357,23.9411,51.3942,4.54211,100,23,1319.5,21,100.868,104.501
"463",463,1531928337,928.200000047684,"20180718 11:38:57","11:38:57",NA,1531928326.67419,0.000584756211378043,19.9882985345653,1224.85612903226,824.989259317239,81.8060566158619,121.456914385558,0.0833578880503586,3,0.0822156673183077,0.051486207048958,215.022662969811,24.4356864670796,23.8341,2.9652574638263,79.1593492480858,2.27863269600827,2.87853894410757,0.686624767818029,-25.7877489217717,-79.6664580387036,-5.53765216340754,104.030803845928,0,0,3,32,5,1,0,72256.1557279456,1200.00096774194,963.361536097391,0.802800632661291,0.223200382112903,20.958,1,"1: Needles",1531928326.67419,1224.85612903226,1297.17483870968,22.9793193548387,20.983764516129,600.018677419355,99.0601548387097,0.0999926322580645,23.3415290322581,23.9444903225806,23.7237096774194,14001.6935483871,1046.04225806452,28.3313806451613,1200.00096774194,0.330001193548387,0.330004838709678,0.330006483870968,0.00998746935483871,23.9986548387097,17743.0967741935,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.4154301082958,0.62164643812912,0.370314578951462,1,-72.3137047619048,-1.07898589852651,0.119454131369048,0,1,2,"1/2",1.86098,1.85791,1.86077,1.85351,1.85209,1.85291,1.85663,1.86282,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,577.092,300.547,23.0007,23.9169,30.0001,23.9361,23.9412,51.5161,4.54211,100,23,1324.5,21,100.868,104.501
"464",464,1531928339,930.200000047684,"20180718 11:38:59","11:38:59",NA,1531928328.67419,0.000585087182697052,19.9907783779403,1228.16516129032,828.034348552433,82.1079855936227,121.785005110122,0.0833214010289924,3,0.0821801731681301,0.0514639355719104,215.022763495804,24.4404894655577,23.8392951612904,2.96618412724925,79.1445153856358,2.27887837198882,2.87938887601354,0.687305755260424,-25.80234475694,-79.7157614322641,-5.54136191141945,103.96329539518,0,0,3,32,5,1,0,72257.5811864613,1200.00096774194,963.361649420062,0.802800727096774,0.223200460206452,20.958,1,"1: Needles",1531928328.67419,1228.16516129032,1300.50064516129,22.9818032258065,20.9851258064516,600.019225806452,99.0601096774193,0.100010596774194,23.3464193548387,23.9488870967742,23.7297032258065,14002.2774193548,1046.05903225806,28.3251064516129,1200.00096774194,0.330000322580645,0.330004290322581,0.330007838709677,0.00998751096774193,23.9932806451613,17743.0935483871,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.435344812031,0.609148069033987,0.363364804070744,1,-72.3330023809524,-0.81700743810888,0.106564481905816,0,1,2,"1/2",1.86098,1.85791,1.86077,1.85351,1.8521,1.85289,1.85662,1.86282,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,577.435,300.39,23.0007,23.9178,30.0001,23.937,23.9419,51.5838,4.54211,100,23,1329.5,21,100.867,104.5
"465",465,1531928341,932.200000047684,"20180718 11:39:01","11:39:01",NA,1531928330.67419,0.000585445657471874,19.9969788232355,1231.47,831.010883557098,82.4031857582701,122.112782363776,0.0832866763975861,3,0.0821463930549862,0.0514427396351242,215.022689356093,24.4453392409319,23.8446580645161,2.96714097649124,79.1298108092331,2.27913523795851,2.88024856201548,0.688005738532736,-25.8181534945096,-79.7833253419441,-5.54634769015011,103.874862829489,0,0,3,32,5,1,0,72260.332613636,1200.00032258065,963.361251871239,0.802800827419355,0.223200475354839,20.958,1,"1: Needles",1531928330.67419,1231.47,1303.83548387097,22.9843806451613,20.9864838709677,600.018838709678,99.0601741935484,0.100002151612903,23.351364516129,23.9534806451613,23.735835483871,14003.1387096774,1046.06806451613,28.3158322580645,1200.00032258065,0.330000290322581,0.330003483870968,0.330008612903226,0.00998753548387097,23.9811838709677,17743.0774193548,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.4542984527818,0.60046148667017,0.358753916239634,1,-72.3576690476191,-0.851694119668508,0.110693144038772,0,1,2,"1/2",1.86098,1.85791,1.86078,1.85352,1.85211,1.85292,1.85662,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,577.388,300.431,23.0008,23.9189,30.0002,23.9377,23.9431,51.71,4.54211,100,23,1329.5,21,100.866,104.5
"466",466,1531928343,934.200000047684,"20180718 11:39:03","11:39:03",NA,1531928332.67419,0.000585760608532595,20.009027368365,1234.77,833.838505449326,82.6836872993995,122.440179842335,0.0832452741654821,3,0.082106116469455,0.0514174674153551,215.022499038309,24.4500962912433,23.8499870967742,2.96809204981603,79.1152443258263,2.2793818044262,2.88109052035389,0.688710245389835,-25.8320428362874,-79.8621064258082,-5.55210995228839,103.776239823925,0,0,3,32,5,1,0,72260.615097856,1199.99935483871,963.360459773668,0.802800814758065,0.223200461319355,20.958,1,"1: Needles",1531928332.67419,1234.77,1307.18548387097,22.986835483871,20.9878741935484,600.020419354839,99.0603129032258,0.100000225806452,23.3562064516129,23.9585870967742,23.7413870967742,14003.4387096774,1046.07774193548,28.3050806451613,1199.99935483871,0.330000483870968,0.33000364516129,0.330008290322581,0.00998752548387097,23.9758064516129,17743.0709677419,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.4742963009693,0.597557239857564,0.357089171841192,1,-72.4047523809524,-1.00013085134795,0.129665337068889,0,1,2,"1/2",1.86099,1.85791,1.86078,1.85353,1.8521,1.85294,1.85663,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,576.893,300.639,23.0009,23.9189,30.0002,23.9382,23.9436,51.8255,4.54211,100,23,1334.5,21,100.866,104.499
"467",467,1531928345.1,936.299999952316,"20180718 11:39:05","11:39:05",NA,1531928334.67419,0.000586046336720915,20.0203646874993,1238.07322580645,836.70941987498,82.9683298216982,122.767672147723,0.0832094112583934,3,0.0820712281622872,0.0513955762008054,215.022477040976,24.4546200047863,23.8548274193548,2.96895613404771,79.1015901391889,2.27962129717349,2.88189060821941,0.689334836874214,-25.8446434493923,-79.900975238712,-5.55507736582538,103.721780987047,0,0,3,32,5,1,0,72258.3570262101,1199.99935483871,963.360370547909,0.802800740403225,0.223200459158064,20.958,1,"1: Needles",1531928334.67419,1238.07322580645,1310.5364516129,22.9892612903226,20.9893258064516,600.019193548387,99.0602806451613,0.0999867677419355,23.3608064516129,23.9635483870968,23.7461064516129,14003.1935483871,1046.09096774194,28.2931225806452,1199.99935483871,0.330000451612903,0.330004483870968,0.330007580645161,0.00998750290322581,23.9758064516129,17743.0741935484,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.4956219093014,0.595124044166971,0.355585921682633,1,-72.4539214285714,-1.16160294716305,0.147509366184813,0,1,2,"1/2",1.86099,1.85791,1.86077,1.85353,1.8521,1.85294,1.85663,1.86282,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,577.069,300.587,23.0008,23.9198,30.0001,23.939,23.9444,51.8931,4.54211,100,23,1339.5,21,100.866,104.499
"468",468,1531928347,938.200000047684,"20180718 11:39:07","11:39:07",NA,1531928336.67419,0.000586373403228976,20.0276483331836,1241.38161290323,839.77415331526,83.2721094049968,123.095555007183,0.083197046241767,3,0.0820591990783859,0.0513880283722831,215.022277783214,24.4587872397871,23.8588822580645,2.96968016465581,79.0896968269724,2.27986398760277,2.88263083444424,0.689816177053044,-25.8590670823978,-79.8686280387034,-5.55306179176168,103.741520870351,0,0,3,32,5,1,0,72254.0250294389,1199.99838709677,963.359426999028,0.802800601532259,0.223200470932258,20.958,1,"1: Needles",1531928336.67419,1241.38161290323,1313.87935483871,22.9917419354839,20.9906709677419,600.011870967742,99.0601806451613,0.099943629032258,23.3650612903226,23.967064516129,23.7507,14002.4838709677,1046.10451612903,28.2772161290323,1199.99838709677,0.329999903225807,0.330005161290323,0.330007419354839,0.00998748677419355,23.9758064516129,17743.064516129,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.5160187226132,0.588781861039481,0.351892070443512,1,-72.4915452380952,-1.1973357804634,0.150648245611743,0,1,2,"1/2",1.86099,1.85791,1.86076,1.85354,1.8521,1.85295,1.85663,1.86285,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,577.021,300.649,23.0008,23.9209,30.0001,23.9397,23.9452,52.0252,4.54211,100,23,1339.5,21,100.867,104.499
"469",469,1531928349,940.200000047684,"20180718 11:39:09","11:39:09",NA,1531928338.67097,0.000586726752190701,20.0306583569092,1244.6835483871,842.985702969054,83.5905897359373,123.423008810051,0.0831996717267701,3,0.0820617532383116,0.0513896310177474,215.022302460817,24.4624784388279,23.8623451612903,2.97029862169215,79.0795118163523,2.28009107484853,2.88328926478911,0.690207546843626,-25.8746497716099,-79.8167160000002,-5.54965585258754,103.781280836619,0,0,3,32,5,1,0,72245.2194766394,1199.99838709677,963.359295483075,0.802800491935485,0.223200527019355,20.958,1,"1: Needles",1531928338.67097,1244.6835483871,1317.20064516129,22.9940258064516,20.9917387096774,600.007387096774,99.0602548387097,0.0998963258064516,23.3688451612903,23.9697258064516,23.754964516129,14000.735483871,1046.12,28.2562483870968,1199.99838709677,0.329998967741936,0.330006225806452,0.33000735483871,0.00998746967741936,23.9758064516129,17743.0612903226,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.5353513612849,0.577507666755523,0.345520045569475,1,-72.5135285714286,-1.00778344721045,0.141975669085394,0,1,2,"1/2",1.86099,1.85791,1.86077,1.85356,1.8521,1.85297,1.85663,1.86286,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,576.411,300.774,23.0007,23.9215,30,23.9397,23.9452,52.1504,4.54211,100,23,1344.5,21,100.867,104.499
"470",470,1531928351,942.200000047684,"20180718 11:39:11","11:39:11",NA,1531928340.67097,0.000587036882936125,20.0323614433023,1247.98387096774,846.215934218743,83.9108709433949,123.750226510321,0.0832010649448205,3,0.0820631086066939,0.0513904814637873,215.022490902005,24.4654595430997,23.8653919354839,2.97084285331611,79.0716183089757,2.28028476830194,2.8838220553317,0.690558085014172,-25.8883265374831,-79.8143682193598,-5.54966402998244,103.770132115179,0,0,3,33,6,1,0,72239.6705593637,1199.99935483871,963.359973483606,0.802800409516128,0.223200565541935,20.958,1,"1: Needles",1531928340.67097,1247.98387096774,1320.5164516129,22.9959870967742,20.9926064516129,599.99564516129,99.0603161290323,0.0998007516129032,23.3719064516129,23.9723612903226,23.7584225806452,13999.6677419355,1046.13387096774,28.2322387096774,1199.99935483871,0.329998258064516,0.330006838709677,0.330007451612903,0.00998747032258064,23.9758064516129,17743.0677419355,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.5543869073786,0.559461080160551,0.335158079893688,1,-72.5263928571429,-0.708566260890451,0.133073476647584,0,1,2,"1/2",1.86098,1.85791,1.86075,1.85355,1.85209,1.85294,1.8566,1.86282,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,575.904,300.767,23.0006,23.9225,30.0001,23.9407,23.9461,52.217,4.54211,100,23,1349.5,21,100.866,104.498
"471",471,1531928353,944.200000047684,"20180718 11:39:13","11:39:13",NA,1531928342.67419,0.000587277384034426,20.0365527289241,1251.28870967742,849.388120207717,84.2253006304921,124.077751078445,0.083199140710063,3,0.0820612366476152,0.05138930687525,215.022651167986,24.4674815213375,23.8678758064517,2.97128660057414,79.0668137901719,2.28043301247097,2.88418478392565,0.690853588103174,-25.8989326359182,-79.8790626193682,-5.55429067333649,103.690365239363,0,0,3,33,6,1,0,72237.8532415229,1200,963.360468,0.80280039,0.223200617329032,20.958,1,"1: Needles",1531928342.67419,1251.28870967742,1323.84580645161,22.9975161290323,20.9932612903226,599.978709677419,99.0602677419355,0.0997023903225806,23.3739903225806,23.9748419354839,23.7609096774194,13999.3870967742,1046.14161290323,28.2065709677419,1200,0.329997451612903,0.330006870967742,0.330008161290323,0.00998749419354839,23.9758064516129,17743.0774193548,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.5637346072137,0.550757117738809,0.330136652048695,1,-72.5375547619048,-0.554913502335107,0.124980583639413,0,1,2,"1/2",1.86097,1.85791,1.86076,1.85355,1.85209,1.85293,1.8566,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,575.435,300.819,23.0005,23.923,30.0002,23.9416,23.9471,52.3448,4.54211,100,23,1349.5,21,100.866,104.498
"472",472,1531928355,946.200000047684,"20180718 11:39:15","11:39:15",NA,1531928344.66452,0.000587451837462919,20.0423687349481,1254.59225806452,852.483106195858,84.5321230706474,124.405218580162,0.0831875735526408,3,0.0820499837101605,0.0513822460546741,215.02286646815,24.4687018921884,23.8700741935483,2.97167939405903,79.0640796154359,2.28052819536972,2.88440491113298,0.691151198689307,-25.9066260321147,-80.0301031741834,-5.56489055378079,103.521246708072,0,0,3,33,6,1,0,72236.489842314,1200.00096774194,963.361269774594,0.802800410725806,0.223200655054839,20.958,1,"1: Needles",1531928344.66452,1254.59225806452,1327.17838709677,22.9984967741935,20.9936161290323,599.969,99.0602064516129,0.0996742032258065,23.3752548387097,23.9773838709677,23.762764516129,13999.164516129,1046.14741935484,28.1786161290323,1200.00096774194,0.329996935483871,0.33000664516129,0.330008838709677,0.00998752483870968,23.9758064516129,17743.0870967742,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.5889722978605,0.533234586703548,0.31898269630443,1,-72.574330952381,-0.699005601302956,0.135532019566096,0,1,2,"1/2",1.86097,1.85791,1.86079,1.85355,1.85209,1.85295,1.85662,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,575.675,300.682,23.0004,23.924,30.0003,23.9417,23.9472,52.4604,4.54211,100,23,1354.5,21,100.867,104.498
"473",473,1531928357,948.200000047684,"20180718 11:39:17","11:39:17",NA,1531928346.66452,0.000587593418734175,20.0503534700578,1257.89451612903,855.585870256275,84.839745340962,124.732600343451,0.083186617523611,3,0.0820490536495906,0.0513816624747054,215.022841967546,24.4692748897606,23.8713822580645,2.97191313205015,79.0632774868792,2.28058897492434,2.88451104914391,0.691324157125813,-25.9128697661771,-80.1430575096802,-5.57279888467748,103.394115807011,0,0,3,33,5,1,0,72237.001093641,1200.00064516129,963.361101097088,0.802800485967742,0.223200668703226,20.958,1,"1: Needles",1531928346.66452,1257.89451612903,1330.51483870968,22.9991225806452,20.9937903225806,599.978064516129,99.0600870967742,0.0997381064516129,23.375864516129,23.9790741935484,23.7636903225806,13999.3290322581,1046.14903225806,28.1491838709677,1200.00064516129,0.329996967741936,0.33000635483871,0.330009096774193,0.00998756064516129,23.9758064516129,17743.0774193548,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.6094864133936,0.525433910781964,0.313776654202376,1,-72.604469047619,-1.0291040051513,0.155992067087821,0,1,2,"1/2",1.86098,1.85791,1.86079,1.85355,1.85209,1.85296,1.85662,1.86284,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,576.456,300.284,23.0003,23.9249,30.0004,23.9421,23.9476,52.5268,4.54211,100,23,1359.5,21,100.866,104.498
"474",474,1531928359,950.200000047684,"20180718 11:39:19","11:39:19",NA,1531928348.66452,0.000587615101621994,20.0628124409109,1261.20322580645,858.617691701506,85.1403036783665,125.06057897841,0.0831870968884113,3,0.0820495199935199,0.0513819550889517,215.022687002689,24.4692910294896,23.8716387096774,2.9719589592624,79.0640412371888,2.28061411347535,2.88451498024696,0.691344845787053,-25.9138259815299,-80.1808828645118,-5.57543696581372,103.352541190834,0,0,3,32,5,1,0,72239.7213824239,1199.99967741935,963.360351677252,0.802800508870968,0.223200681477419,20.958,1,"1: Needles",1531928348.66452,1261.20322580645,1333.87258064516,22.9993967741935,20.9940290322581,599.989419354839,99.0599290322581,0.0998070193548387,23.3758870967742,23.9796258064516,23.7636516129032,13999.9548387097,1046.14322580645,28.1193064516129,1199.99967741935,0.329996870967742,0.330006322580645,0.330009225806452,0.00998758,23.9798387096774,17743.0580645161,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.6280702187188,0.520479510736637,0.31073146295749,1,-72.6442476190476,-1.03564869774925,0.156724260798711,0,1,2,"1/2",1.86098,1.85791,1.86078,1.85354,1.85209,1.85295,1.85661,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,576.652,300.335,23.0002,23.925,30.0003,23.9432,23.9486,52.6547,4.54211,100,23,1359.5,21,100.865,104.498
"475",475,1531928361,952.200000047684,"20180718 11:39:21","11:39:21",NA,1531928350.66452,0.000587449380939916,20.0718151926445,1264.51516129032,861.607384193784,85.4366847390793,125.388878002755,0.0831631913403103,3,0.0820262636965229,0.0513673625968733,215.022765323306,24.4686825928038,23.871520967742,2.97193791901906,79.0664038334952,2.28059257116242,2.88440154172825,0.691345347856633,-25.9065176994503,-80.2672290193524,-5.58141940303536,103.267599201468,0,0,3,33,6,1,0,72240.1090537664,1199.99967741935,963.3604796127,0.802800615483871,0.223200733135484,20.958,1,"1: Needles",1531928350.66452,1264.51516129032,1337.22193548387,22.9992,20.9944,599.990193548387,99.0598612903226,0.0997864870967742,23.375235483871,23.9797677419355,23.7632741935484,14000.0161290323,1046.13548387097,28.0903709677419,1199.99967741935,0.329996580645161,0.330006290322581,0.33000964516129,0.00998759096774193,23.9905903225806,17743.0612903226,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.6474227111741,0.513483476992865,0.306232018644149,1,-72.6929023809524,-0.770467661638678,0.129155656344426,0,1,2,"1/2",1.86098,1.85791,1.86078,1.85354,1.8521,1.85293,1.85662,1.86282,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,575.994,300.648,23.0001,23.926,30.0003,23.9437,23.9492,52.7731,4.54211,100,23,1364.5,21,100.864,104.498
"476",476,1531928363,954.200000047684,"20180718 11:39:23","11:39:23",NA,1531928352.66452,0.000587157671573669,20.0730780171788,1267.82838709677,864.699046297026,85.7431540738122,125.717271459381,0.0831284545235843,3,0.0819924699716979,0.051346158275888,215.022967999966,24.4674719722542,23.8708290322581,2.97181427419337,79.0702923663652,2.28052756899563,2.88417748404042,0.691286705197742,-25.8936533163988,-80.3634880258082,-5.58805690304477,103.177769754715,0,0,3,33,6,1,0,72237.9891818558,1200.00032258065,963.361175709927,0.802800763951612,0.223200782241935,20.958,1,"1: Needles",1531928352.66452,1267.82838709677,1340.54580645161,22.9985709677419,20.9947451612903,599.984193548387,99.0597774193549,0.0997561096774194,23.3739483870968,23.9794612903226,23.7621967741936,13999.4935483871,1046.12225806452,28.0620161290323,1200.00032258065,0.329996387096774,0.330005870967742,0.330010322580645,0.00998761129032258,23.9986548387097,17743.0612903226,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.6665773724354,0.501340064981142,0.298315800825602,1,-72.7175261904762,-0.631292355792995,0.121063985560418,0,1,2,"1/2",1.86098,1.85791,1.86078,1.85352,1.85209,1.85293,1.85662,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,575.828,300.522,23.0002,23.9269,30.0004,23.9437,23.9492,52.8387,4.54211,100,23,1369.5,21,100.863,104.498
"477",477,1531928365,956.200000047684,"20180718 11:39:25","11:39:25",NA,1531928354.66774,0.00058684724531762,20.0760933297631,1271.14225806452,867.823328850629,86.052778825406,126.045613147697,0.0831074909410835,3,0.0819720753560707,0.0513333614203823,215.022776817245,24.4657448650878,23.8691500000001,2.9715142596452,79.0752233697424,2.28042114276053,2.88386304278607,0.691093116884666,-25.879963518507,-80.3840963225843,-5.58939137933323,103.169325596821,0,0,3,33,5,1,0,72233.7834469761,1199.99935483871,963.360439064002,0.8028007975,0.22320075446129,20.958,1,"1: Needles",1531928354.66774,1271.14225806452,1343.87548387097,22.9975451612903,20.9947806451613,599.985387096774,99.0595516129032,0.0997772096774193,23.3721419354839,23.9779032258065,23.7603967741936,13998.5064516129,1046.10419354839,28.0316451612903,1199.99935483871,0.329996709677419,0.330005161290323,0.330010612903226,0.00998762032258064,24,17743.0548387097,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.6837153844788,0.490818561911573,0.292047254249457,1,-72.7256404761905,-0.784749176159563,0.124930035771501,0,1,2,"1/2",1.86096,1.8579,1.86077,1.85353,1.85208,1.85294,1.85663,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,576.239,300.339,23.0001,23.9269,30.0002,23.9442,23.9492,52.9658,4.54211,100,23,1369.5,21,100.863,104.497
"478",478,1531928367,958.200000047684,"20180718 11:39:27","11:39:27",NA,1531928356.66774,0.000586473733307126,20.0801430866539,1274.46516129032,870.906733672235,86.358346557567,126.374845685458,0.0830800280444914,3,0.0819453576097688,0.051316597056766,215.022618080475,24.4633538749783,23.8671322580646,2.97115375846676,79.0820257194551,2.28027499150297,2.88343017361782,0.690878766963787,-25.8634916388443,-80.4600078967762,-5.59454233773039,103.104576207125,0,0,3,32,5,1,0,72231.950533249,1199.99838709677,963.35973619216,0.802800859193549,0.223200752535484,20.958,1,"1: Needles",1531928356.66774,1274.46516129032,1347.21548387097,22.9961193548387,20.9946870967742,600.003516129032,99.0592193548387,0.0999020741935484,23.3696548387097,23.9755225806452,23.7587419354839,13998.0225806452,1046.09032258065,27.9997935483871,1199.99838709677,0.329997,0.330005161290323,0.330010419354839,0.00998760193548387,24,17743.0419354839,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.7007339496205,0.48700016067082,0.289740885607565,1,-72.7417357142857,-1.02260702979634,0.134401223813568,0,1,2,"1/2",1.86097,1.8579,1.86077,1.85354,1.85209,1.85293,1.85663,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,576.713,300.435,22.9999,23.9269,30.0003,23.9452,23.9501,53.0812,4.54211,100,23,1374.5,21,100.864,104.497
"479",479,1531928369,960.200000047684,"20180718 11:39:29","11:39:29",NA,1531928358.66774,0.000585968369367916,20.087388751649,1277.79612903226,873.809233809789,86.645889812418,126.704752381873,0.083025457869296,3,0.0818922673702346,0.0512832850264458,215.022473799808,24.4604292544011,23.8653322580645,2.97083219256891,79.0905958980008,2.2801016573758,2.88289856902373,0.690730535193101,-25.8412050891251,-80.66296049032,-5.60851635349957,102.909791866863,0,0,3,32,5,1,0,72230.0640417266,1199.99774193548,963.359320255929,0.802800944193548,0.223200699135484,20.958,1,"1: Needles",1531928358.66774,1277.79612903226,1350.57322580645,22.9944419354839,20.9948161290323,600.029096774194,99.0587645161291,0.100052374193548,23.3666,23.9739322580645,23.7567322580645,13997.5161290323,1046.08258064516,27.9605096774194,1199.99774193548,0.329997903225806,0.330004419354839,0.330010290322581,0.00998754580645161,24,17743.0387096774,1531926694.2,"11:11:34",39,-0.509,0.041,420,21,0.31,0.15,41.7173247115369,0.482963131742292,0.287347704698767,1,-72.7651142857143,-1.07816657273665,0.136693923945204,0,1,2,"1/2",1.86097,1.85791,1.86078,1.85354,1.85207,1.85293,1.85663,1.86282,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.509,0.041,3,577.163,300.474,22.9998,23.9275,30.0002,23.9457,23.9511,53.1446,4.54211,100,23,1379.5,21,100.864,104.496
