"","obs","time","elapsed","date","hhmmss","Tree","TIME","E","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","blfa_1","blfa_2","blfa_3","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","TIME","CO2_s","CO2_r","H2O_s","H2O_r","Flow","Pa","¦¤Pcham","Tair","Tleaf","Tleaf2","Fan_speed","Qamb_in","Qamb_out","Q","f_red","f_green","f_blue","f_white","Tled","Pc","time","hhmmss","count","co2_adj","h2o_adj","co2_at","h2o_at","co2_cv","h2o_cv","A:MN","A:SLP","A:SD","A:OK","¦¤CO2:MN","¦¤CO2:SLP","¦¤CO2:SD","¦¤CO2:OK","Stable","Total","State","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r"
"367",367,1531936287.7,738.100000143051,"20180718 13:51:27","13:51:27",NA,1531936277.86,1.49344294176944e-05,14.0242496423176,968.165766666667,-15219.6059191069,-1508.83310422142,95.9814969510259,0.0013759090915331,3,0.00137559364289985,0.000859774362336763,215.019437885807,25.1452721046943,24.412925,3.07007348778012,67.8743249062543,2.02140458974433,2.97815793016907,1.04866889803579,-0.658608337320323,-81.9400401199946,-5.72869609462421,126.692093333867,0,0,3,0,0,1,0,72112.9473082013,1199.98666666667,963.348746406109,0.802799542,0.2231999976,10.479,1,"1: Needles",1531936277.86,968.165766666667,992.683266666667,20.3899166666667,20.3643666666667,600.027033333333,99.0373866666667,0.100075383333333,23.9062966666667,24.4491,24.37675,14004.08,1049.339,20.7824566666667,1199.98666666667,0.3299915,0.3299913,0.3299971,0.0100203933333333,25,17742.94,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.7062831465267,-0.348018794215116,0.0581236166557062,1,-24.5294547619048,0.598194666031036,0.0988647517773192,1,2,2,"2/2",1.86098,1.85791,1.86078,1.85358,1.85211,1.85288,1.8566,1.86282,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.015,297.128,22.9985,25.2673,30,25.2872,25.2926,41.5117,0,100,23,1018.33,21,100.675,104.288
"368",368,1531936289.7,740.100000143051,"20180718 13:51:29","13:51:29",NA,1531936279.84,1.53457129523404e-05,14.0120987523837,971.4937,-14760.881836301,-1463.35116271056,96.3110775648102,0.00141457106746111,3,0.00141423764418545,0.000883928477567301,215.020047518431,25.1413272677465,24.4086383333334,3.06928549096322,67.8824553835529,2.02117930487116,2.97746935264935,1.04810618609206,-0.676745941198213,-81.8688762800024,-5.72348580450243,126.750939492728,0,0,3,0,0,1,0,72117.0000783972,1199.99,963.351507803869,0.802799613166667,0.223199990633333,10.479,1,"1: Needles",1531936279.84,971.4937,995.990433333333,20.3877166666667,20.3614633333333,600.035133333333,99.0370033333333,0.100106423333333,23.90245,24.44492,24.3723566666667,14004.83,1049.38266666667,20.13849,1199.99,0.329991966666667,0.329991266666667,0.3299971,0.0100199966666667,25,17742.9933333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.6958438423723,-0.437913210106885,0.0620484271894371,1,-24.5133976190476,0.718073105451856,0.103554433553647,0,1,2,"1/2",1.861,1.85791,1.86079,1.85358,1.85211,1.8529,1.8566,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,625.851,297.243,22.9984,25.2662,30,25.2869,25.2926,41.6462,0,100,23,1023.33,21,100.674,104.288
"369",369,1531936291.7,742.100000143051,"20180718 13:51:31","13:51:31",NA,1531936281.82333,1.59808718540133e-05,13.9890307026508,974.8152,-14100.7180807186,-1397.89984096802,96.6400438085884,0.00147386566581633,3,0.00147350370806237,0.000920972330342427,215.021020397106,25.1381501270458,24.4046,3.06854330578058,67.8872666100729,2.02095522104531,2.97692825468017,1.04758808473526,-0.704756448761988,-81.7047142399951,-5.71180554462998,126.899744163719,0,0,3,0,0,1,0,72126.2745173077,1199.99533333333,963.355699402153,0.802799538166667,0.223200029366667,10.479,1,"1: Needles",1531936281.82333,974.8152,999.2728,20.3855233333333,20.3581833333333,600.035566666667,99.0366833333334,0.10010055,23.8994266666667,24.44059,24.36861,14006.7666666667,1049.41866666667,19.64922,1199.99533333333,0.329991333333333,0.329991866666667,0.329997366666667,0.0100197366666667,25,17743.07,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.6784181105452,-0.532960764740549,0.0696255519405768,1,-24.4816142857143,0.916202412727323,0.121441307735423,0,1,2,"1/2",1.86102,1.85791,1.8608,1.85358,1.85211,1.85289,1.8566,1.86281,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.308,297.128,22.9985,25.2652,29.9999,25.2869,25.2925,41.7256,0,100,23,1023.33,21,100.675,104.288
"370",370,1531936293.7,744.100000143051,"20180718 13:51:33","13:51:33",NA,1531936283.81333,1.67406417263199e-05,13.9623876580117,978.1249,-13381.8277965271,-1326.62686260421,96.9678273440949,0.00154447519842145,3,0.00154407773346082,0.000965084285286539,215.021585871195,25.1356815953635,24.4014433333333,3.06796326697561,67.8889142232631,2.02072727997284,2.97652025090189,1.04723598700277,-0.73826230013071,-81.5629256799888,-5.70173690842091,127.018660982655,0,0,3,0,0,1,0,72136.4049768947,1199.99866666667,963.358240800769,0.802799426000001,0.223200027533334,10.479,1,"1: Needles",1531936283.81333,978.1249,1002.53746666667,20.3832933333333,20.3546533333333,600.032966666667,99.0363566666667,0.10009037,23.8971466666667,24.4373233333333,24.3655633333333,14008.9333333333,1049.43966666667,19.3787066666667,1199.99866666667,0.329991066666667,0.3299924,0.329997166666667,0.01001962,25,17743.1233333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.6572193831878,-0.768712794710708,0.0940530385785945,1,-24.4438285714286,1.33955680392515,0.16688911243799,0,1,2,"1/2",1.86102,1.85791,1.8608,1.8536,1.85211,1.85289,1.85661,1.86284,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.361,297.202,22.9985,25.2641,29.9999,25.2862,25.2915,41.8417,0,100,23,1028.33,21,100.675,104.289
"371",371,1531936295.7,746.100000143051,"20180718 13:51:35","13:51:35",NA,1531936285.79333,1.75745147339645e-05,13.939067107829,981.426266666666,-12672.6046888018,-1256.31297188556,97.2948008748409,0.00162173775383365,3,0.00162129953338972,0.00101335157062676,215.021654031706,25.1337308598131,24.3990983333333,3.06753243430535,67.8882479718054,2.02049608667307,2.97620891249425,1.04703634763228,-0.775036099767833,-81.4650753999968,-5.69477914478383,127.086763387158,0,0,3,0,0,1,0,72134.4155640528,1199.99966666667,963.358861400244,0.802799274166667,0.2231999545,10.479,1,"1: Needles",1531936285.79333,981.426266666666,1005.79963333333,20.3810266666667,20.35096,600.032933333333,99.03603,0.100098896666667,23.8954066666667,24.4349766666667,24.36322,14008.4533333333,1049.45733333333,19.2679833333333,1199.99966666667,0.3299916,0.329992866666667,0.329996133333333,0.0100195833333333,25,17743.1433333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.6265754481058,-1.05818463283628,0.115315237991201,1,-24.4004261904762,1.6807598583521,0.188696357321597,0,1,2,"1/2",1.861,1.85791,1.86081,1.85362,1.85211,1.85289,1.85662,1.86285,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.109,297.277,22.9985,25.263,29.9999,25.2851,25.2905,41.9773,0,100,23,1033.33,21,100.674,104.289
"372",372,1531936297.7,748.100000143051,"20180718 13:51:37","13:51:37",NA,1531936287.77667,1.83362808845721e-05,13.9076924357433,984.726666666666,-12074.7815457681,-1197.04254165132,97.6216180334645,0.00169186776780625,3,0.00169139083286744,0.00105716210982229,215.021740697267,25.1321816310561,24.398375,3.06739955131919,67.8855650212563,2.02025145866138,2.97596618372227,1.0471480926578,-0.808629987009629,-81.5675082000002,-5.70187980427012,126.943722705987,0,0,3,0,0,1,0,72137.2080527771,1200.00033333333,963.359346799741,0.802799232666666,0.223199932,10.479,1,"1: Needles",1531936287.77667,984.726666666666,1009.04666666667,20.3786366666667,20.3472666666667,600.032566666667,99.03568,0.10007141,23.89405,24.4342966666667,24.3624533333333,14009.0533333333,1049.47866666667,19.2175266666667,1200.00033333333,0.329991833333333,0.329993166666667,0.329995633333333,0.0100195666666667,25,17743.1633333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.6021920987867,-1.01345410948429,0.111788439991628,1,-24.3603119047619,1.62126759026675,0.183946303244518,0,1,2,"1/2",1.86101,1.85791,1.86081,1.85362,1.85211,1.8529,1.85661,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.304,297.148,22.9986,25.262,29.9999,25.2848,25.2899,42.0568,0,100,23,1033.33,21,100.674,104.288
"373",373,1531936299.7,750.100000143051,"20180718 13:51:39","13:51:39",NA,1531936289.76333,1.89615729958872e-05,13.8769998360139,988.0211,-11615.3739026384,-1151.49462094337,97.9478570009808,0.00174932971008132,3,0.00174881983299941,0.00109305819346056,215.021763879517,25.1307600786748,24.3977766666667,3.06728963578548,67.8820671664063,2.01999394042203,2.9757401693001,1.04729569536345,-0.836205369118627,-81.6750626399919,-5.70934462534117,126.801151245066,0,0,3,0,0,1,0,72142.7597247765,1200.00033333333,963.359315999733,0.802799207,0.2231999632,10.479,1,"1: Needles",1531936289.76333,988.0211,1012.2888,20.3761133333333,20.3436733333333,600.029666666667,99.0353766666667,0.100013256666667,23.8927866666667,24.4334333333333,24.36212,14010.26,1049.497,19.18762,1200.00033333333,0.329991233333333,0.329993,0.3299963,0.0100195866666667,25,17743.16,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.5667619579401,-0.967731528438525,0.107471007194484,1,-24.30225,1.55099394883112,0.17706897398364,0,1,2,"1/2",1.86101,1.85791,1.8608,1.8536,1.85211,1.85289,1.85661,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.374,297.234,22.9985,25.2609,29.9998,25.2841,25.2888,42.1765,0,100,23,1038.33,21,100.675,104.289
"374",374,1531936301.7,752.100000143051,"20180718 13:51:41","13:51:41",NA,1531936291.75333,1.9563453392067e-05,13.8582808750365,991.313366666667,-11208.2233910358,-1111.12933365146,98.2740370275874,0.00180490599713397,3,0.00180436321280334,0.00112777576122418,215.021949924851,25.1289257772748,24.3961966666666,3.06699940184537,67.8797809294423,2.01972150125495,2.97543903884185,1.04727790059042,-0.862748294590156,-81.691775360002,-5.71041882776473,126.757007442494,0,0,3,0,0,1,0,72144.8343327261,1200.00133333333,963.360052998867,0.802799152166667,0.223199985566667,10.479,1,"1: Needles",1531936291.75333,991.313366666667,1015.54966666667,20.3734066666667,20.3399366666667,600.0262,99.0351966666667,0.09999139,23.8911033333333,24.43153,24.3608633333333,14010.6566666667,1049.513,19.1669766666667,1200.00133333333,0.3299907,0.329993066666667,0.329996666666667,0.0100196233333333,25,17743.16,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.5394866856019,-0.823087623193588,0.0958754157809519,1,-24.2616571428571,1.26475209274665,0.154466840551401,0,1,2,"1/2",1.86101,1.85791,1.8608,1.85361,1.8521,1.8529,1.8566,1.86284,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.262,297.288,22.9985,25.2595,29.9999,25.283,25.2883,42.3089,0,100,23,1043.33,21,100.675,104.289
"375",375,1531936304.2,754.600000143051,"20180718 13:51:44","13:51:44",NA,1531936294.38333,2.01966150933274e-05,13.8425057200835,995.686033333333,-10808.3467774292,-1071.48326105601,98.7071325479516,0.00186337253466528,3,0.00186279402146239,0.0011642982253919,215.022087417071,25.1254778644398,24.393895,3.06657664620543,67.8796219536484,2.01931732040321,2.97485056970721,1.04725932580222,-0.890670725615739,-81.8516244400058,-5.72143111272258,126.558361138727,0,0,3,0,0,1,0,72153.6408729217,1200.00233333333,963.360684397686,0.802799009333333,0.223199982,10.479,1,"1: Needles",1531936294.38333,995.686033333333,1019.896,20.36941,20.3348566666667,600.027033333333,99.03481,0.0999867566666667,23.8878133333333,24.4292566666667,24.3585333333333,14012.4866666667,1049.529,19.1402666666667,1200.00233333333,0.3299903,0.329993633333333,0.329996366666667,0.0100197,25,17743.17,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.5208366890393,-0.635806900617022,0.0846596230756948,1,-24.2333833333333,0.95048488488619,0.135859484336306,0,1,2,"1/2",1.86101,1.85791,1.8608,1.85361,1.85211,1.85291,1.85658,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,625.875,297.247,22.9986,25.258,29.9999,25.2822,25.287,42.4553,0,100,23,1048.33,21,100.675,104.29
"376",376,1531936306.3,756.700000047684,"20180718 13:51:46","13:51:46",NA,1531936296.36667,2.06055325322351e-05,13.8403900434837,998.968033333333,-10566.9704800738,-1047.55152015498,99.0322139990733,0.00190152035155346,3,0.00190091791253724,0.00118812780603251,215.02200785521,25.1221524674734,24.3909283333333,3.06603182269551,67.8819651396403,2.01899572378667,2.9742741236695,1.04703609890884,-0.908703984671568,-81.8931366800027,-5.72415395291429,126.496013237622,0,0,3,0,0,1,0,72144.4313195312,1200.00166666667,963.360117598308,0.802798983000001,0.223200030733333,10.479,1,"1: Needles",1531936296.36667,998.968033333333,1023.17533333333,20.3662233333333,20.33097,600.0221,99.0345433333333,0.0999741833333333,23.88459,24.4267066666667,24.35515,14010.3233333333,1049.536,19.11763,1200.00166666667,0.329989566666667,0.3299939,0.329996766666667,0.0100197733333333,25,17743.1566666667,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.5055704203342,-0.4330848898768,0.0759771460241704,1,-24.2139952380952,0.579303893889297,0.124834995765612,0,1,2,"1/2",1.861,1.85791,1.86079,1.8536,1.85211,1.85289,1.85657,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.021,297.186,22.9985,25.257,29.9998,25.2811,25.2863,42.5412,0,100,23,1048.33,21,100.676,104.29
"377",377,1531936308.2,758.600000143051,"20180718 13:51:48","13:51:48",NA,1531936298.35333,2.10964172219068e-05,13.8469926241,1002.23516666667,-10294.9691295887,-1020.58477108335,99.3559024091069,0.00194777996990461,3,0.00194714786730221,0.00121702419175072,215.021971768425,25.1180903455592,24.3863566666667,3.06519240921019,67.8867551959925,2.01865994544063,2.97356964493685,1.04653246376957,-0.93035199948609,-81.7909734400055,-5.71676730542226,126.583879023511,0,0,3,0,0,1,0,72132.2123812897,1200.00133333333,963.359804998591,0.8027989455,0.2232000657,10.479,1,"1: Needles",1531936298.35333,1002.23516666667,1026.455,20.3628766666667,20.3267833333333,600.021466666667,99.0343433333333,0.0999773466666667,23.88065,24.4224766666667,24.3502366666667,14007.4466666667,1049.543,19.0962433333333,1200.00133333333,0.329988933333333,0.329994,0.3299972,0.0100198366666667,25,17743.1466666667,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.508249241112,-0.0671583188202927,0.0801246599700012,1,-24.2238857142857,-0.0510718382983182,0.140378072109755,0,1,2,"1/2",1.86102,1.85791,1.86078,1.85359,1.85211,1.85289,1.85658,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,625.974,297.354,22.9985,25.2559,29.9998,25.2805,25.2854,42.6714,0,100,23,1053.5,21,100.677,104.291
"378",378,1531936310.2,760.600000143051,"20180718 13:51:50","13:51:50",NA,1531936300.34,2.15953608935119e-05,13.869429032033,1005.50226666667,-10044.2318284613,-995.725365529249,99.6795105007587,0.00199472703281849,3,0.00199406409722517,0.0012463496044355,215.0220423142,25.1134405964278,24.38201,3.06439449476939,67.8935540241301,2.01831272166314,2.97276044931424,1.04608177310625,-0.952355415403876,-81.8200859200055,-5.71854595265196,126.531055026139,0,0,3,0,0,1,0,72123.1556736873,1200.00133333333,963.359917198716,0.802799039,0.223200112933333,10.479,1,"1: Needles",1531936300.34,1005.50226666667,1029.762,20.35943,20.3224833333333,600.0284,99.03402,0.10002853,23.8761233333333,24.4184933333333,24.3455266666667,14005.2566666667,1049.54533333333,19.0780966666667,1200.00133333333,0.329988533333333,0.3299936,0.329997966666667,0.0100198933333333,25,17743.1433333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.5156071511156,0.404074502134778,0.0958392972482483,1,-24.2406714285714,-0.840522047931402,0.175052446951402,0,1,2,"1/2",1.861,1.85791,1.8608,1.85358,1.85211,1.85289,1.8566,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.009,297.405,22.9986,25.2543,29.9997,25.2801,25.2843,42.7881,0,100,23,1058.33,21,100.677,104.291
"379",379,1531936312.2,762.600000143051,"20180718 13:51:52","13:51:52",NA,1531936302.32,2.19653402776336e-05,13.9085483206131,1008.78236666667,-9881.66344065485,-979.606254161628,100.004368840268,0.00202968378893447,3,0.00202899741840648,0.00126818503474959,215.022016104398,25.1085267349401,24.3779266666667,3.06364508564802,67.90130501256,2.01795781957778,2.97189843288655,1.04568726607024,-0.968671506243643,-81.9397705599976,-5.72665343060426,126.386920607552,0,0,3,0,0,1,0,72106.1907242993,1200.001,963.359750999124,0.8027991235,0.223200124233333,10.479,1,"1: Needles",1531936302.32,1008.78236666667,1033.11133333333,20.3559133333333,20.3183333333333,600.024966666667,99.03371,0.100029986666667,23.8713,24.41569,24.3401633333333,14001.3033333333,1049.55066666667,19.0612966666667,1200.001,0.3299886,0.3299932,0.329998266666667,0.0100199566666667,25,17743.1433333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.5442965048721,1.15274195384349,0.137678199277865,1,-24.28955,-2.00245280153321,0.240337167180966,0,1,2,"1/2",1.86098,1.85791,1.8608,1.85358,1.85211,1.85289,1.85662,1.86284,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.035,297.299,22.9987,25.2527,29.9996,25.279,25.2838,42.8713,0,100,23,1058.33,21,100.677,104.291
"380",380,1531936314.2,764.600000143051,"20180718 13:51:54","13:51:54",NA,1531936304.30333,2.21600240678601e-05,13.943738814334,1012.07836666667,-9806.7831807178,-972.180394266242,100.330835035584,0.00204832506944884,3,0.00204762603549194,0.00127982905766151,215.022182794958,25.1034988006497,24.3741383333333,3.0629499607831,67.9092534469396,2.01758938738545,2.9710080511515,1.04536057339764,-0.97725706139263,-82.1330450799968,-5.73990694388261,126.171973709686,0,0,3,0,0,1,0,72093.1551375566,1200.002,963.360575798283,0.802799141833333,0.223200106166667,10.479,1,"1: Needles",1531936304.30333,1012.07836666667,1036.46933333333,20.3522533333333,20.31434,600.0232,99.0334566666667,0.100008033333333,23.8663166666667,24.4129366666667,24.33534,13998.2,1049.55933333333,19.0452366666667,1200.002,0.3299889,0.329993133333333,0.329998,0.0100200166666667,25,17743.1566666667,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.5842346908555,1.36035274590145,0.15360087285987,1,-24.3541738095238,-2.27905337663725,0.260858500285503,0,1,2,"1/2",1.861,1.85791,1.86078,1.85361,1.85211,1.85288,1.85663,1.86284,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,625.928,297.363,22.9988,25.2516,29.9998,25.2784,25.2828,42.9959,0,100,23,1063.33,21,100.677,104.291
"381",381,1531936316.2,766.600000143051,"20180718 13:51:56","13:51:56",NA,1531936306.28667,2.22477495794683e-05,13.9700013718713,1015.38536666667,-9778.88449649699,-969.412325617433,100.658422752703,0.00205688233326742,3,0.00205617744742314,0.00128517421564309,215.022343329769,25.0983548773812,24.3708883333333,3.06235372509209,67.9176531843789,2.01721698974301,2.97009230319956,1.04513673534908,-0.981125756454552,-82.4365696400022,-5.76087530335662,125.843772629955,0,0,3,0,0,1,0,72097.533850941,1200.003,963.361378197424,0.8027991415,0.2232000869,10.479,1,"1: Needles",1531936306.28667,1015.38536666667,1039.82233333333,20.3485466666667,20.3104833333333,600.026866666667,99.0331966666667,0.10002512,23.86119,24.4104866666667,24.33129,13998.9333333333,1049.563,19.0326033333333,1200.003,0.329989233333333,0.3299934,0.3299974,0.01002009,25,17743.1666666667,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.6118678898559,1.46529497163197,0.160672729946711,1,-24.3979309523809,-2.39736101020802,0.268912239612441,0,1,2,"1/2",1.861,1.85791,1.86077,1.85362,1.85211,1.85287,1.85663,1.86285,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.215,297.29,22.9988,25.25,29.9998,25.2774,25.2821,43.1144,0,100,23,1068.33,21,100.677,104.291
"382",382,1531936318.2,768.600000143051,"20180718 13:51:58","13:51:58",NA,1531936308.27333,2.23332158723758e-05,14.0039158620505,1018.69066666667,-9756.45222201598,-967.187443399606,100.985973086105,0.00206556056792412,3,0.00206484972256319,0.00129059492279477,215.022254405002,25.093216749074,24.3667383333334,3.06159252547487,67.9259476394166,2.0168422884498,2.96917799241634,1.04475023702507,-0.984894819971774,-82.5934535600032,-5.77156864624556,125.672337378782,0,0,3,0,0,1,0,72108.905162075,1200.003,963.361256597121,0.802799040166667,0.223200022766667,10.479,1,"1: Needles",1531936308.27333,1018.69066666667,1043.18733333333,20.34479,20.30658,600.0222,99.0330833333333,0.100025853333333,23.85607,24.40723,24.3262466666667,14001.1866666667,1049.55533333333,19.02066,1200.003,0.3299898,0.329993766666667,0.329996366666667,0.0100201766666667,25,17743.1766666667,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.6460053704463,1.53045565914015,0.163751391382221,1,-24.4531476190476,-2.46671731574117,0.272332882996155,0,1,2,"1/2",1.86098,1.85791,1.86078,1.8536,1.8521,1.85289,1.85662,1.86283,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.481,297.194,22.9988,25.2484,29.9997,25.2763,25.2812,43.1996,0,100,23,1068.33,21,100.678,104.292
"383",383,1531936320.2,770.600000143051,"20180718 13:52:00","13:52:00",NA,1531936310.25667,2.23700419119253e-05,14.0329426428881,1021.99933333333,-9752.29669272188,-966.774914874249,101.31391092954,0.00207002453573192,3,0.0020693106151077,0.00129338325680603,215.022247909348,25.0882846712431,24.36174,3.06067594278251,67.9329428201639,2.01645248112623,2.96829843874761,1.04422346165628,-0.986518848315906,-82.5818624800054,-5.77046951593459,125.683397065092,0,0,3,0,0,1,0,72106.4907182034,1200.00366666667,963.361659396078,0.802798929833333,0.2231999227,10.479,1,"1: Needles",1531936310.25667,1021.99933333333,1046.547,20.34087,20.3025966666667,600.019466666667,99.03304,0.10000992,23.8511433333333,24.40245,24.32103,14000.3966666667,1049.542,19.0058933333333,1200.00366666667,0.329990833333333,0.329994133333333,0.329994866666667,0.01002027,25,17743.1933333333,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.6876201255618,1.18933202435148,0.141667761282233,1,-24.520830952381,-1.90344543363114,0.23475495581573,0,1,2,"1/2",1.86099,1.85791,1.8608,1.85359,1.85211,1.8529,1.85662,1.86284,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.289,297.337,22.9989,25.2473,29.9998,25.2753,25.2801,43.3241,0,100,23,1073.33,21,100.679,104.293
"384",384,1531936322.2,772.600000143051,"20180718 13:52:02","13:52:02",NA,1531936312.24333,2.23934070086937e-05,14.0544583660176,1025.312,-9748.33831718997,-966.38239764403,101.642293963677,0.00207334277930392,3,0.00207262656841562,0.00129545593329817,215.022209095795,25.0836522626709,24.3565333333334,3.05972141150479,67.9390582570625,2.01607256916046,2.9674720564012,1.04364884234433,-0.987549249083391,-82.4885947200088,-5.76366610525507,125.782399021448,0,0,3,0,0,1,0,72093.4595529257,1200.00366666667,963.361584195849,0.802798867166667,0.223199899833333,10.479,1,"1: Needles",1531936312.24333,1025.312,1049.89733333333,20.33704,20.2987266666667,600.021433333333,99.0330366666667,0.100001826666667,23.8465133333333,24.3964766666667,24.31659,13997.2733333333,1049.528,18.99534,1200.00366666667,0.329990966666667,0.329994466666667,0.3299943,0.0100203833333333,25,17743.1966666667,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.7026716307266,1.0441425889451,0.132256226235492,1,-24.5441785714286,-1.64233862253737,0.218423412027577,0,1,2,"1/2",1.86101,1.85791,1.86079,1.85359,1.85211,1.85292,1.85664,1.86286,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.138,297.38,22.999,25.2458,29.9998,25.2743,25.2795,43.4421,0,100,23,1078.33,21,100.679,104.293
"385",385,1531936324.2,774.600000143051,"20180718 13:52:04","13:52:04",NA,1531936314.24333,2.24709417114829e-05,14.0741503421813,1028.654,-9717.08655359183,-963.286023947989,101.973777449983,0.00208167076801068,3,0.00208094879296534,0.00130065784128499,215.022156342649,25.0793423578555,24.3514266666666,3.05878546588827,67.9441256137576,2.01570241287198,2.96670594354346,1.04308305301629,-0.990968529476398,-82.3570494399967,-5.75420162881052,125.919936744365,0,0,3,0,0,1,0,72102.9734406478,1200.00333333333,963.361243396018,0.802798806166667,0.223199924033333,10.479,1,"1: Needles",1531936314.24333,1028.654,1053.27433333333,20.33327,20.2948233333333,600.013166666667,99.03324,0.0999743266666667,23.84222,24.39096,24.3118933333333,13999.11,1049.51266666667,18.9959,1200.00333333333,0.329990433333333,0.329994766666667,0.3299944,0.0100205033333333,25,17743.1966666667,1531935528.6,"13:38:48",80,-0.052,0.041,420,21,0.3,0.23,14.730181299985,0.55296377958584,0.105861345509506,1,-24.5873,-0.839574422296496,0.175432002835992,0,1,2,"1/2",1.86101,1.85791,1.8608,1.8536,1.85211,1.85293,1.85664,1.86286,"5","0","0","0","11111111","oooooooo","off","off","off","off",0,100,100,-0.052,0.041,3,626.191,297.351,22.9989,25.2442,29.9998,25.2737,25.2785,43.5286,0,100,23,1078.33,21,100.68,104.293
