obs,time,elapsed,date,TIME,E,A,Ci,Ca,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,blfa_1,blfa_2,blfa_3,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,¦¤Pcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Heatx_setpoint,CO2_r_setpoint,H2O_r_setpoint,SS_s,SS_r,MatchH2O,MatchCO2,MatchValveR,MatchValveS
1913,1475428028,7466.4,20161002 11:07:07,1475428027,0.006446064,11.42183682,260.2197782,307.797,21.90411589,25.90894975,0.497991266,2.000710252,0.438023861,0.278548696,165.2404094,25.97056834,25.0063,3.180872074,55.43139203,1.980101104,3.572165576,1.20077097,-0.034778702,0.03904214,3.018490684,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.01473425,0,-,0,0,0,0,0,0,1000.07,843.058647,0.842999637,0.195999125,1475428027,307.797,321.202,23.5235,17.2295,600.041,83.9755,0.199946,26.9667,25.0063,999.9,9987.5,0,6.93277,1000.08,0.900015,0.0999851,0,2.4013,0,7574.28,38.75,41.812,40.437,40.5,39.125,2.511392308,0.229367526,-229.1176068,7603.059615,15,2,490.039,661.769,25.3122,27.5854,30,27.5339,27.5088,21.6304,43.4123,0,25.3053,305.833,17.2503,100.74,101.259,-0.031,5.465,100,100
1914,1475428030,7468.4,20161002 11:07:09,1475428029,0.006448519,11.3109685,257.597571,304.702,21.68364391,25.64872657,0.498134459,2.000288292,0.438123747,0.278614315,165.2421217,25.96948685,25.0075,3.181099639,55.43227566,1.980132669,3.572165576,1.20096697,-0.034768334,0.039030501,3.017765318,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.014602582,0,-,0,0,0,0,0,0,1000.08,843.06792,0.84300048,0.19600096,1475428029,304.702,317.978,23.5236,17.2267,599.993,83.9767,0.19973,26.9667,25.0075,999.9,9984.38,0,6.93277,1000.08,0.900015,0.0999851,0,2.7222,0,7566.4,38.687,41.75,40.375,40.375,39.062,2.561669231,1.171117956,-232.4464957,7595.9,15,2,499.6,662.073,25.3105,27.5845,30.0001,27.5338,27.5088,21.4214,43.4123,0,25.3053,300.667,17.2503,100.74,101.259,-0.031,5.465,100,100
1915,1475428032,7470.4,20161002 11:07:11,1475428031,0.006453029,11.24604889,254.8497122,301.667,21.45265064,25.39362005,0.497806052,2.008261307,0.43807688,0.278565009,165.1907355,25.96857206,25.0136,3.182256649,55.44513961,1.980312958,3.571661956,1.201943691,-0.034964482,0.039250694,3.031478504,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.014525433,0,-,0,0,0,0,0,0,1000.09,843.07635,0.84300048,0.19600096,1475428031,301.667,314.858,23.5254,17.225,600.078,83.9776,0.200053,26.9643,25.0136,999.9,10040.6,0,6.93277,1000.09,0.899984,0.100016,0,2.476,0,7559.14,38.75,41.812,40.437,40.5,39.125,2.578073077,0.582259836,-240.1384617,7588.920385,15,2,494.593,661.863,25.3076,27.5831,30.0001,27.5338,27.5088,21.2629,43.4123,0,25.3053,300.667,17.2503,100.74,101.26,-0.031,5.465,100,100
1916,1475428034,7472.4,20161002 11:07:13,1475428033,0.006453637,10.88543908,253.144345,298.66,21.30771391,25.13886627,0.497327694,2.004999676,0.437621354,0.278278133,165.2387571,25.96608573,25.0193,3.183338121,55.44356449,1.980117101,3.57141017,1.20322102,-0.034884178,0.039160546,3.025866805,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.014097998,0,-,0,0,0,0,0,0,1000.07,843.058647,0.842999637,0.195999125,1475428033,298.66,311.47,23.5246,17.2242,600.135,83.9729,0.19929,26.9631,25.0193,999.9,10018.1,0,6.93277,1000.07,0.900015,0.0999851,0,2.3639,0,7549.65,38.75,41.75,40.5,40.437,39.125,2.583980769,0.112406844,-241.6348717,7579.489231,15,2,513.345,662.379,25.3053,27.583,30,27.5338,27.5088,21.085,43.4123,0,25.2946,295.833,17.2503,100.739,101.259,-0.031,5.465,100,100
1917,1475428036,7474.4,20161002 11:07:15,1475428035,0.006447245,10.64812715,250.9949736,295.61,21.12601702,24.88122292,0.497183366,2.001921196,0.437429453,0.278161336,165.1897441,25.96604873,25.0142,3.182370473,55.4380522,1.979850445,3.571284282,1.202520028,-0.034808463,0.03907555,3.020572581,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.013820738,0,-,0,0,0,0,0,0,999.763,842.8006889,0.84300048,0.19600096,1475428035,295.61,308.169,23.5223,17.2242,599.761,83.9685,0.200584,26.9625,25.0142,999.9,9996.88,0,6.93277,1000.07,0.900015,0.0999851,0,2.5198,0,7541.83,38.75,41.812,40.437,40.5,39.062,2.573823077,-0.202652987,-243.9100854,7572.108077,15,2,502.718,662.844,25.3024,27.583,30,27.5338,27.5084,20.8885,43.4123,0,25.2946,290.667,17.2503,100.739,101.258,-0.031,5.465,100,100
1918,1475428038,7476.4,20161002 11:07:17,1475428037,0.006452387,10.48873235,248.6417499,292.549,20.92772157,24.62331455,0.498100743,2.003857185,0.438190795,0.278649161,165.2371049,25.96471811,25.0084,3.181270322,55.44138121,1.97988791,3.571137419,1.201382412,-0.034856069,0.039128992,3.023901737,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.013627578,0,-,0,0,0,0,0,0,1000.06,843.050217,0.842999637,0.195999125,1475428037,292.549,304.923,23.523,17.2236,600.115,83.9681,0.200072,26.9618,25.0084,999.9,10010.6,0,6.93277,1000.06,0.900015,0.0999851,0,2.1447,0,7534.32,38.812,41.812,40.437,40.562,39.125,2.563215385,-0.293169229,-245.4861539,7564.846538,15,2,496.988,661.856,25.2975,27.583,30,27.5338,27.5082,20.7262,43.4123,0,25.2798,290.667,17.2503,100.739,101.258,-0.031,5.465,100,100
1919,1475428040,7478.4,20161002 11:07:19,1475428039,0.006449281,10.09482601,247.0576816,289.54,20.79412019,24.36973229,0.497582887,2.00145758,0.437726981,0.278354882,165.2404694,25.96431239,25.0119,3.181934166,55.44275266,1.979878727,3.571032519,1.202055439,-0.034797068,0.039062757,3.019775475,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.013160338,0,-,0,0,0,0,0,0,1000.06,843.050217,0.842999637,0.195999125,1475428039,289.54,301.506,23.5232,17.2236,599.807,83.9673,0.199766,26.9613,25.0119,999.9,9993.75,0,6.93277,1000.06,0.900015,0.0999851,0,2.5553,0,7524.24,38.75,41.812,40.437,40.625,39.125,2.580284615,-0.312177777,-247.8376068,7554.891154,15,2,509.782,662.597,25.2925,27.583,30,27.5338,27.5076,20.518,43.4123,0,25.2798,285.833,17.2503,100.739,101.258,-0.031,5.465,100,100
1920,1475428042,7480.4,20161002 11:07:21,1475428041,0.006452516,9.930338269,244.6915028,286.53,20.59492941,24.11634673,0.497481665,2.002066474,0.437664412,0.278312961,165.2387571,25.9630783,25.0161,3.182730939,55.44457447,1.979908889,3.570969581,1.20282205,-0.034812035,0.039079559,3.020822372,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.012965098,0,-,0,0,0,0,0,0,1000.07,843.058647,0.842999637,0.195999125,1475428041,286.53,298.308,23.5236,17.2235,600.06,83.9667,0.200217,26.961,25.0161,999.9,9998.12,0,6.93277,1000.07,0.900015,0.0999851,0,2.8594,0,7516.08,38.75,41.812,40.437,40.625,39.125,2.602738462,0.12011624,-249.5059829,7547.468846,15,2,497.539,661.817,25.2871,27.583,30,27.5338,27.5068,20.3057,43.4123,0,25.2798,280.667,17.2503,100.74,101.258,-0.031,5.465,100,100
1921,1475428044,7482.4,20161002 11:07:23,1475428043,0.006453303,9.813415491,242.1789869,283.509,20.38297457,23.86151174,0.497799509,2.002676651,0.437926609,0.278481097,165.2387571,25.96126103,25.0127,3.182085919,55.44912107,1.979861865,3.570591971,1.202224054,-0.034827036,0.039096399,3.021871565,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.012826538,0,-,0,0,0,0,0,0,1000.06,843.050217,0.842999637,0.195999125,1475428043,283.509,295.147,23.5236,17.2248,600.257,83.9661,0.198818,26.9592,25.0127,999.9,10002.5,0,6.93277,1000.06,0.900015,0.0999851,0,2.3823,0,7508.37,38.75,41.812,40.437,40.625,39.125,2.597788462,-0.869705987,-250.6413676,7539.760769,15,2,529.288,662.28,25.2799,27.583,30,27.5338,27.5064,20.1793,43.4123,0,25.2664,280.667,17.2503,100.74,101.258,-0.031,5.465,100,100
1922,1475428046,7484.4,20161002 11:07:25,1475428045,0.006443,9.455702697,240.4972876,280.497,20.24171082,23.6083293,0.497713489,1.996897214,0.437708991,0.278354145,165.2371049,25.96064779,25.0057,3.180758297,55.45409205,1.979829977,3.570214396,1.200928319,-0.034685067,0.038937027,3.011937477,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.012406026,0,-,0,0,0,0,0,0,999.753,842.7922589,0.84300048,0.19600096,1475428045,280.497,291.769,23.5229,17.2264,599.518,83.9648,0.201267,26.9574,25.0057,999.9,9961.88,0,6.93277,1000.07,0.899984,0.100016,0,2.464,0,7497.63,38.812,41.812,40.437,40.625,39.125,2.567042308,0.246225639,-256.6611965,7529.597692,15,2,506.009,662.817,25.2744,27.583,30,27.5338,27.5064,19.9655,43.4123,0,25.2664,275.833,17.2503,100.74,101.258,-0.031,5.465,100,100
1923,1475428048,7486.4,20161002 11:07:27,1475428047,0.006453715,9.19242355,238.4990393,277.469,20.07304459,23.35291423,0.498165974,1.998830812,0.438110018,0.278608923,165.2387571,25.95597259,25.0106,3.181687581,55.4612754,1.979900314,3.569878803,1.201787267,-0.034732535,0.038990313,3.015260182,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.012089816,0,-,0,0,0,0,0,0,1000.07,843.058647,0.842999637,0.195999125,1475428047,277.469,288.449,23.5243,17.2242,600.171,83.9639,0.200148,26.9558,25.0106,999.9,9975.62,0,6.93277,1000.07,0.900015,0.0999851,0,2.4818,0,7490.22,38.812,41.812,40.437,40.625,39.125,2.541088462,-0.077268378,-258.4776068,7522.031923,15,2,492.005,661.53,25.268,27.583,30,27.5338,27.5064,19.7498,43.4123,0,25.2576,270.667,17.2503,100.741,101.258,-0.031,5.465,100,100
1924,1475428050,7488.4,20161002 11:07:29,1475428049,0.006451917,8.982023995,236.1993667,274.4,19.87958956,23.09472481,0.497230436,2.006196104,0.437576993,0.278246602,165.2371049,25.95703199,25.0158,3.182674021,55.46674566,1.979758252,3.569270611,1.202915769,-0.034913625,0.039193602,3.027924983,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.011843825,0,-,0,0,0,0,0,0,999.767,842.8040609,0.84300048,0.19600096,1475428049,274.4,285.152,23.5225,17.2226,600.024,83.965,0.199449,26.9529,25.0158,999.9,10027.5,0,6.93277,999.767,0.899984,0.100016,0,2.6227,0,7479.47,38.812,41.812,40.437,40.625,39.125,2.5422,-0.353798294,-258.614701,7514.195385,15,2,513.886,662.232,25.2631,27.583,30,27.5338,27.5064,19.5852,43.4123,0,25.2576,270.667,17.2503,100.741,101.257,-0.031,5.465,100,100
1925,1475428052,7490.4,20161002 11:07:31,1475428051,0.006452407,8.547511027,234.7309668,271.331,19.75707708,22.83766626,0.497082343,2.004400101,0.437415573,0.278146465,165.2371049,25.95474474,25.0196,3.18339505,55.47447127,1.979882771,3.568998003,1.203512278,-0.034869425,0.039143985,3.024835505,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.011324848,0,-,0,0,0,0,0,0,1000.07,843.058647,0.842999637,0.195999125,1475428051,271.331,281.631,23.5227,17.221,599.898,83.9684,0.200627,26.9516,25.0196,999.9,10014.4,0,6.93277,1000.07,0.900015,0.0999851,0,2.7303,0,7471.91,38.75,41.812,40.437,40.625,39.125,2.551796154,-0.161063254,-258.594188,7503.964615,15,2,496.07,661.693,25.2594,27.583,30,27.5338,27.5064,19.3631,43.4123,0,25.2576,265.833,17.2503,100.741,101.257,-0.031,5.465,100,100
1926,1475428054,7492.4,20161002 11:07:33,1475428053,0.006454937,8.287118709,232.6495496,268.25,19.5815754,22.57798311,0.497201401,2.003409903,0.43748215,0.278191878,165.2388171,25.95368196,25.0208,3.183622772,55.47237713,1.979842928,3.569060911,1.203779844,-0.034845068,0.039116641,3.023132504,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.011016081,0,-,0,0,0,0,0,0,1000.06,843.05106,0.84300048,0.19600096,1475428053,268.25,278.265,23.5226,17.2218,600.219,83.9676,0.200091,26.9519,25.0208,999.9,10007.5,0,6.93277,1000.05,0.900015,0.0999851,0,2.6384,0,7463.93,38.75,41.812,40.437,40.625,39.125,2.545896154,-0.00390769,-261.9719658,7496.165385,15,2,492.997,661.553,25.2559,27.583,29.9999,27.5338,27.5064,19.2033,43.4123,0,25.24,260.667,17.2503,100.74,101.257,-0.031,5.465,100,100
1927,1475428056,7494.4,20161002 11:07:35,1475428055,0.006450015,8.268654832,229.6733446,265.154,19.33024253,22.31643876,0.496901577,2.002199391,0.437218275,0.278024086,165.2371049,25.95353654,25.0182,3.183129391,55.46983419,1.979589331,3.568767348,1.20354006,-0.034815302,0.039083227,3.021050913,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.010994301,0,-,0,0,0,0,0,0,1000.05,843.041787,0.842999637,0.195999125,1475428055,265.154,275.134,23.5206,17.2216,599.934,83.964,0.200066,26.9505,25.0182,999.9,9999.38,0,6.93277,1000.05,0.900015,0.0999851,0,2.8766,0,7455.96,38.75,41.812,40.437,40.625,39.125,2.5763,0.416150432,-259.8198293,7488.327308,15,2,496.077,662.254,25.2497,27.583,30,27.5338,27.5064,19.0311,43.4123,0,25.24,260.667,17.2503,100.74,101.258,-0.031,5.465,100,100
1928,1475428058,7496.4,20161002 11:07:37,1475428057,0.006450132,7.949549644,227.8188417,262.098,19.17502733,22.06023118,0.496902723,2.0004067,0.437172532,0.277998766,165.2371049,25.95108558,25.0196,3.18339505,55.47685071,1.979653623,3.568431874,1.203741426,-0.034771243,0.039033767,3.017968861,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.010618948,0,-,0,0,0,0,0,0,999.751,842.7905729,0.84300048,0.19600096,1475428057,262.098,271.739,23.5203,17.2213,599.945,83.968,0.199873,26.9489,25.0196,999.9,9986.25,0,6.93277,1000.06,0.899984,0.100016,0,2.7455,0,7444.57,38.75,41.812,40.437,40.625,39.187,2.564757692,0.639969231,-263.2755556,7477.803462,15,2,498.464,661.786,25.2422,27.583,29.9999,27.5338,27.5064,18.8211,43.4123,0,25.2206,255.833,17.2503,100.741,101.258,-0.031,5.465,100,100
1929,1475428060,7498.4,20161002 11:07:39,1475428059,0.006451013,7.671134235,225.8370041,259.045,19.00921622,21.80440905,0.497012365,2.003570776,0.437339788,0.278099419,165.2371049,25.95058165,25.0188,3.183243242,55.48426553,1.979732096,3.568096427,1.203511146,-0.034849025,0.039121083,3.023409167,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.01028543,0,-,0,0,0,0,0,0,1000.06,843.050217,0.842999637,0.195999125,1475428059,259.045,268.388,23.52,17.2202,599.951,83.9721,0.200183,26.9473,25.0188,999.9,10008.1,0,6.93277,1000.06,0.900015,0.0999851,0,2.6245,0,7436.73,38.75,41.812,40.437,40.625,39.125,2.577073077,0.337870088,-263.6964103,7469.86,15,2,494.169,661.645,25.2356,27.5824,30,27.5338,27.5064,18.6038,43.4123,0,25.2206,250.667,17.2503,100.741,101.259,-0.031,5.465,100,100
1930,1475428062,7500.4,20161002 11:07:41,1475428061,0.006455163,7.542107176,223.3852542,256.004,18.80251712,21.54806328,0.498162066,2.002135619,0.438193399,0.278654953,165.2371049,25.94700478,25.0105,3.181668614,55.48903633,1.979739466,3.567802934,1.201929148,-0.034813735,0.039081467,3.020941262,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.010135575,0,-,0,0,0,0,0,0,999.744,842.7846719,0.84300048,0.19600096,1475428061,256.004,265.197,23.5205,17.2183,600.108,83.9708,0.200007,26.9459,25.0105,999.9,9998.12,0,6.93277,999.744,0.899984,0.100016,0,2.6017,0,7425.84,38.75,41.812,40.437,40.625,39.125,2.579584615,0.951035899,-269.1247866,7461.912308,15,2,492.266,661.716,25.2276,27.5814,30.0001,27.5333,27.5064,18.4442,43.4123,0,25.2206,250.667,17.2503,100.741,101.259,-0.031,5.465,100,100
1931,1475428064,7502.4,20161002 11:07:43,1475428063,0.006454049,7.172215592,221.7512586,253,18.66428187,21.29441494,0.497976713,2.001110139,0.438023033,0.278547205,165.2354526,25.94583881,25.0111,3.18178242,55.48983236,1.979639914,3.567572347,1.202142505,-0.034788529,0.039053171,3.019178145,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.009693725,0,-,0,0,0,0,0,0,1000.05,843.041787,0.842999637,0.195999125,1475428063,253,261.806,23.5202,17.2173,599.938,83.9677,0.199948,26.9448,25.0111,999.9,9991.25,0,6.93277,1000.06,0.900015,0.0999851,0,2.7249,0,7417.45,38.75,41.812,40.437,40.625,39.125,2.619257692,0.602382905,-269.3647864,7451.165385,15,2,495.744,662.347,25.2195,27.5808,30.0002,27.5322,27.5064,18.2606,43.4123,0,25.2064,245.833,17.2503,100.742,101.259,-0.031,5.465,100,100
1932,1475428066,7504.4,20161002 11:07:45,1475428065,0.006454176,6.847496118,219.9067771,249.959,18.50863818,21.0380087,0.497384369,2.005146961,0.437669116,0.278308675,165.1895789,25.94542303,25.0156,3.182636076,55.49262045,1.97953001,3.567195051,1.203106066,-0.034887802,0.039164614,3.026120157,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.009311222,0,-,0,0,0,0,0,0,999.762,842.7998459,0.84300048,0.19600096,1475428065,249.959,258.419,23.5194,17.2176,600.055,83.9657,0.200138,26.943,25.0156,999.9,10020,0,6.93277,999.759,0.899984,0.100016,0,2.3031,0,7406.35,38.75,41.812,40.437,40.625,39.125,2.620565385,-0.062478643,-275.9282052,7442.925385,15,2,487.88,661.856,25.2147,27.5807,30.0001,27.5315,27.5064,18.0602,43.4123,0,25.2064,240.667,17.2503,100.742,101.26,-0.031,5.465,100,100
1933,1475428068,7506.4,20161002 11:07:47,1475428067,0.006455432,6.704281042,217.4706927,246.921,18.30342716,20.78211313,0.497940796,2.002128718,0.438021794,0.278543971,165.2371049,25.94189762,25.0119,3.181934166,55.50058654,1.979569899,3.566754916,1.202364268,-0.034813565,0.039081276,3.020929396,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.009138579,0,-,0,0,0,0,0,0,1000.06,843.050217,0.842999637,0.195999125,1475428067,246.921,255.219,23.5201,17.2167,600.019,83.9651,0.199929,26.9409,25.0119,999.9,9998.75,0,6.93277,1000.06,0.900015,0.0999851,0,2.7318,0,7400.77,38.75,41.812,40.437,40.625,39.125,2.613557692,-0.228885476,-274.3514532,7434.750769,15,2,494.742,661.786,25.2075,27.5807,30,27.5315,27.5064,17.8906,43.4123,0,25.1926,240.667,17.2503,100.742,101.259,-0.031,5.465,100,100
1934,1475428070,7508.4,20161002 11:07:49,1475428069,0.006456757,6.43507594,215.4802523,243.896,18.13592776,20.52754342,0.498200834,2.000621129,0.438183859,0.278652402,165.2354526,25.93951404,25.0115,3.181858292,55.50788367,1.979690576,3.566503431,1.202167717,-0.034776512,0.039039681,3.018337475,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.008822017,0,-,0,0,0,0,0,0,999.746,842.7863579,0.84300048,0.19600096,1475428069,243.896,251.906,23.5215,17.2165,599.989,83.965,0.20015,26.9397,25.0115,999.9,9988.12,0,6.93277,1000.06,0.899984,0.100016,0,2.5908,0,7389.52,38.75,41.812,40.437,40.625,39.125,2.579880769,-0.856919668,-277.380171,7423.803462,15,2,491.058,661.693,25.2013,27.5807,30.0001,27.5315,27.5064,17.6767,43.4123,0,25.1926,235.833,17.2503,100.742,101.26,-0.031,5.465,100,100
1935,1475428072,7510.4,20161002 11:07:51,1475428071,0.006457918,6.221133686,213.2988128,240.885,17.952096,20.27386176,0.498122305,2.005131766,0.438240707,0.278678407,165.2371049,25.93922965,25.0116,3.181877261,55.51336806,1.979665149,3.566105279,1.202212112,-0.034887428,0.039164195,3.026094018,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.008565485,0,-,0,0,0,0,0,0,1000.06,843.050217,0.842999637,0.195999125,1475428071,240.885,248.66,23.5215,17.2169,600.135,83.9648,0.199269,26.9378,25.0116,999.9,10020,0,6.93277,1000.05,0.900015,0.0999851,0,2.761,0,7381.46,38.75,41.812,40.437,40.625,39.125,2.574857692,-0.306232488,-275.1422222,7415.505,15,2,507.685,661.693,25.1951,27.5807,30.0001,27.5315,27.5064,17.4591,43.4123,0,25.1926,230.667,17.2503,100.741,101.261,-0.031,5.465,100,100
1936,1475428074,7512.4,20161002 11:07:53,1475428073,0.006454305,6.04204984,211.013271,237.909,17.76010667,20.02380797,0.497900395,2.001337981,0.437969859,0.278512266,165.2354526,25.93533698,25.0121,3.181972104,55.52476634,1.97966444,3.565371943,1.202307664,-0.034794128,0.039059457,3.019569853,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.008353061,0,-,0,0,0,0,0,0,1000.06,843.050217,0.842999637,0.195999125,1475428073,237.909,245.489,23.521,17.2165,599.809,83.9655,0.200328,26.9343,25.0121,999.9,9993.12,0,6.93277,1000.06,0.900015,0.0999851,0,2.4971,0,7373.13,38.75,41.812,40.437,40.625,39.125,2.578173077,-0.359545309,-275.4704276,7407.350385,15,2,505.794,662.29,25.1893,27.5807,30.0001,27.5315,27.5055,17.3308,43.4123,0,25.1818,230.667,17.2503,100.741,101.261,-0.031,5.465,100,100
1937,1475428076,7514.4,20161002 11:07:55,1475428075,0.006459362,5.660129093,209.4542813,234.907,17.62875562,19.77098806,0.498413719,2.000887515,0.438355708,0.278762925,165.2388171,25.92919176,25.0121,3.181972104,55.54172641,1.979792091,3.564513059,1.202180013,-0.034783058,0.03904703,3.018795419,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.007900038,0,-,0,0,0,0,0,0,1000.06,843.050217,0.842999637,0.195999125,1475428075,234.907,242.084,23.5227,17.2157,600.04,83.965,0.200172,26.9302,25.0121,999.9,9990,0,6.93277,1000.06,0.900015,0.0999851,0,2.6105,0,7361.67,38.75,41.812,40.437,40.625,39.125,2.593465385,0.274799992,-276.6341881,7396.126538,15,2,497.285,661.691,25.1849,27.5807,30.0001,27.5315,27.5043,17.1131,43.4123,0,25.1818,225.833,17.2503,100.741,101.261,-0.031,5.465,100,100
1938,1475428078,7516.4,20161002 11:07:57,1475428077,0.006459508,5.373529085,207.4996146,231.855,17.46418017,19.51404825,0.498552029,2.005048561,0.43857153,0.278892584,165.2354526,25.92868339,25.009,3.181384115,55.54856871,1.97976839,3.564031326,1.201615726,-0.034885381,0.039161896,3.025950893,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.007560158,0,-,0,0,0,0,0,0,1000.05,843.041787,0.842999637,0.195999125,1475428077,231.855,238.727,23.5225,17.2142,599.93,83.9649,0.19998,26.9279,25.009,999.9,10019.4,0,6.93277,1000.05,0.900015,0.0999851,0,2.4131,0,7353.47,38.75,41.812,40.437,40.625,39.125,2.551919231,-0.217767527,-276.3323077,7387.906154,15,2,503.812,661.945,25.1799,27.5807,30.0001,27.5315,27.5041,16.8892,43.4123,0,25.1699,220.667,17.2503,100.741,101.261,-0.031,5.465,100,100
1939,1475428080,7518.4,20161002 11:07:59,1475428079,0.006461065,5.201914481,205.1351722,228.808,17.26553552,19.25799759,0.498773853,2.002063101,0.438665378,0.278960422,165.2371049,25.92597687,25.0093,3.181441013,55.55115242,1.9797674,3.563863779,1.201673613,-0.034811952,0.039079466,3.020816572,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.007356666,0,-,0,0,0,0,0,0,1000.04,843.033357,0.842999637,0.195999125,1475428079,228.808,235.487,23.522,17.2141,600.113,83.9665,0.200127,26.9271,25.0093,999.9,9998.12,0,6.93277,1000.04,0.900015,0.0999851,0,2.6351,0,7345.19,38.75,41.812,40.437,40.625,39.125,2.535023077,0.10836923,-276.4529916,7379.471154,15,2,494.673,661.501,25.1762,27.5807,30.0001,27.5315,27.5041,16.7191,43.4123,0,25.1699,220.667,17.2503,100.741,101.262,-0.031,5.465,100,100
1940,1475428082,7520.4,20161002 11:08:01,1475428081,0.006464165,4.793864579,203.6391053,225.772,17.13943843,19.00227016,0.499581679,1.997729817,0.439176967,0.279301771,165.2371049,25.92136985,25.0049,3.180606599,55.55594412,1.979763652,3.563549649,1.200842947,-0.034705503,0.038959967,3.013368117,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.006872571,0,-,0,0,0,0,0,0,1000.05,843.041787,0.842999637,0.195999125,1475428081,225.772,232.023,23.5222,17.2124,600.22,83.9669,0.198852,26.9256,25.0049,999.9,9967.5,0,6.93277,1000.05,0.900015,0.0999851,0,2.4345,0,7334.27,38.75,41.812,40.437,40.625,39.187,2.540603846,-0.169671791,-278.0304273,7368.557308,15,2,523.305,661.969,25.1723,27.5807,30.0001,27.5315,27.5041,16.4898,43.4123,0,25.1699,215.833,17.2503,100.741,101.261,-0.031,5.465,100,100
1941,1475428084,7522.4,20161002 11:08:03,1475428083,0.006458395,4.536529116,201.5363722,222.692,16.96294743,18.74357789,0.499185967,2.003675505,0.439026733,0.279190307,165.2338003,25.92385724,25.0017,3.179999872,55.56386813,1.979778421,3.563068029,1.200221452,-0.034851601,0.039123975,3.023589278,0,0,0,0,0,-1,-,0,0,0,0.5,0,0,0,0,0.00656739,0,-,0,0,0,0,0,0,1000.04,843.033357,0.842999637,0.195999125,1475428083,222.692,228.67,23.5217,17.2118,599.675,83.9674,0.200769,26.9233,25.0017,999.9,10009.4,0,6.93277,999.741,0.899984,0.100016,0,2.4346,0,7322.87,38.75,41.812,40.437,40.625,39.125,2.553376923,-0.001018805,-278.4947009,7360.080385,15,2,514.576,662.553,25.168,27.5807,30.0001,27.5315,27.5041,16.3266,43.4123,0,25.163,210.667,17.2503,100.741,101.26,-0.031,5.465,100,100
